logainm_id,permalink,irish,english,form_state,category_id,category,direct_counties,inferred_counties,parents,latitude,longitude,coordinate_usable,disposition
116460,https://www.logainm.ie/116460.aspx,An Rí | Abhainn Ghleann Rí,Clanrye River | Newry River,bilingual,ABH,river,Down | Louth,Down | Louth,"CON:Down | BAR:Iveagh Lower, Upper Half | BAR:Iveagh Upper, Lower Half | BAR:Iveagh Upper, Upper Half | PAR:Aghaderg | PAR:Tullylish | PAR:Newry | PAR:Donaghmore | CON:Louth",54.2442067672941,-6.40447551621669,True,plausible_cross_boundary_feature
116469,https://www.logainm.ie/116469.aspx,An Abhainn Bheag,Ouveg River,bilingual,ABH,river,Kilkenny | Laois,Kilkenny | Laois,CON:Laois | BAR:Cullenagh | PAR:Dysartgallen | CON:Kilkenny,52.92687,-7.194140000000001,True,plausible_cross_boundary_feature
116515,https://www.logainm.ie/116515.aspx,Abhainn Náile,Owennayle River,bilingual,ABH,river,Cavan | Leitrim,Cavan | Leitrim,CON:Cavan | CON:Leitrim,54.2008485646563,-8.04597467027528,True,plausible_cross_boundary_feature
116552,https://www.logainm.ie/116552.aspx,An Bhearú,River Barrow,bilingual,ABH,river,Carlow | Kilkenny | Laois | Offaly | Wexford,Carlow | Kilkenny | Laois | Offaly | Wexford,CON:Carlow | CON:Kilkenny | CON:Laois | CON:Wexford | CON:Offaly,52.661898139465166,-7.253524542043639,True,plausible_cross_boundary_feature
116555,https://www.logainm.ie/116555.aspx,An Abhainn Mhór,River Blackwater,bilingual,ABH,river,Armagh | Monaghan | Tyrone,Armagh | Monaghan | Tyrone,CON:Armagh | CON:Monaghan | CON:Tyrone,54.464252304983304,-6.781544538162918,True,plausible_cross_boundary_feature
116563,https://www.logainm.ie/116563.aspx,An Bhóinn,River Boyne,bilingual,ABH,river,Kildare | Louth | Meath | Offaly,Kildare | Louth | Meath | Offaly,CON:Kildare | BAR:Carbury | PAR:Carrick | BF:Ballygibbon West | CON:Louth | CON:Meath | CON:Offaly,53.537207429254494,-6.6423897427193,True,plausible_cross_boundary_feature
116568,https://www.logainm.ie/116568.aspx,An Bhrosnach,River Brosna,bilingual,ABH,river,Offaly | Westmeath,Offaly | Westmeath,CON:Westmeath | CON:Offaly,53.33337845987051,-7.699757690275084,True,plausible_cross_boundary_feature
116569,https://www.logainm.ie/116569.aspx,Abhainn Bhun Abha,River Bunnoe,bilingual,ABH,river,Cavan | Monaghan,Cavan | Monaghan,BAR:Tullygarvey | BAR:Dartree | CON:Cavan | CON:Monaghan,54.09626737321613,-7.2098164607946424,True,plausible_cross_boundary_feature
116576,https://www.logainm.ie/116576.aspx,Abhainn na Deirge,River Derg,bilingual,ABH,river,Donegal | Tyrone,Donegal | Tyrone,CON:Donegal | BAR:Tirhugh | PAR:Templecarn | CON:Tyrone,54.67192129343672,-7.612457223873049,True,plausible_cross_boundary_feature
116596,https://www.logainm.ie/116596.aspx,An Ghabhal,River Goul,bilingual,ABH,river,Kilkenny | Laois,Kilkenny | Laois,CON:Kilkenny | CON:Laois,0,0,False,plausible_cross_boundary_feature
116599,https://www.logainm.ie/116599.aspx,Abhainn an Lagáin | An Lagán,River Lagan,bilingual,ABH,river,Louth | Monaghan,Louth | Monaghan,CON:Louth | BAR:Ardee | PAR:Clonkeen | BF:Lagan | CON:Monaghan,53.91341433410893,-6.660433556788679,True,plausible_cross_boundary_feature
116607,https://www.logainm.ie/116607.aspx,An Mhorn Bheag,River Mourne Beg,bilingual,ABH,river,Donegal | Tyrone,Donegal | Tyrone,CON:Donegal | BAR:Raphoe South | PAR:Donaghmore | CON:Tyrone,54.7037631514435,-7.76729168926805,True,plausible_cross_boundary_feature
116617,https://www.logainm.ie/116617.aspx,An tSláine,River Slaney,bilingual,ABH,river,Wexford | Wicklow,Wexford | Wicklow,CON:Wicklow | CON:Wexford,52.64988348963307,-6.470503696660609,True,plausible_cross_boundary_feature
116673,https://www.logainm.ie/116673.aspx,An Tulcha,Tolka River,bilingual,ABH,river,Dublin | Meath,Dublin | Meath,CON:Dublin | CON:Meath,53.408685795799805,-6.42087761763578,True,plausible_cross_boundary_feature
116687,https://www.logainm.ie/116687.aspx,An Ghraine,Woodford River,bilingual,ABH,river,Cavan | Fermanagh,Cavan | Fermanagh,CON:Cavan | CON:Fermanagh,54.0924317631462,-7.6178764725243,True,plausible_cross_boundary_feature
116715,https://www.logainm.ie/116715.aspx,An Ribhéar | Bá Neidíneach,Kenmare River,bilingual,BA,bay,Cork | Kerry,Cork | Kerry,CON:Kerry | BAR:Dunkerron South | BAR:Glanarought | CON:Cork,51.7492109629548,-9.955068308807851,True,plausible_cross_boundary_feature
117009,https://www.logainm.ie/117009.aspx,An Deighnín,Dinin River,bilingual,ABH,river,Carlow | Kilkenny | Laois,Carlow | Kilkenny | Laois,CON:Kilkenny | BAR:Fassadinin | PAR:Dysart | PAR:Mothell | CON:Carlow | CON:Laois,52.7874724984868,-7.21434093078191,True,plausible_cross_boundary_feature
118022,https://www.logainm.ie/118022.aspx,Dúbhearn,Dhu Varren,bilingual,ID,population centre,Antrim | Derry,Antrim | Derry,CON:Antrim | CON:Derry,0,0,False,administrative_boundary_review
121022,https://www.logainm.ie/121022.aspx,Uaimheanna na hÁirse Marmair,Marble Arch Caves,bilingual,UAIMH,"cave(s), souterrain(s)",Cavan | Fermanagh,Cavan | Fermanagh,CON:Cavan | CON:Fermanagh,0,0,False,plausible_cross_boundary_feature
122020,https://www.logainm.ie/122020.aspx,Sliabh Beatha,Slieve Beagh,bilingual,SL,mountain or mountain range,Fermanagh | Tyrone,Fermanagh | Tyrone,CON:Tyrone | BAR:Clogher | PAR:Clogher | BF:Grange Mountain Bar | CON:Fermanagh,54.3509475623559,-7.20019610662842,True,plausible_cross_boundary_feature
125009,https://www.logainm.ie/125009.aspx,An Chanáil Mhór,Grand Canal,bilingual,CAN,canal,Dublin | Galway | Kildare | Offaly,Dublin | Galway | Kildare | Offaly,CON:Dublin | CON:Kildare | CON:Galway | CON:Offaly,53.3291063248131,-8.19513935168246,True,plausible_cross_boundary_feature
125024,https://www.logainm.ie/125024.aspx,Sliabh Bladhma,Slieve Bloom Mountains,bilingual,SL,mountain or mountain range,Laois | Offaly,Laois | Offaly,CON:Laois | CON:Offaly,53.0769667461135,-7.597081567116539,True,plausible_cross_boundary_feature
125026,https://www.logainm.ie/125026.aspx,Abhainn Airgid,Silver River,bilingual,ABH,river,Offaly | Westmeath,Offaly | Westmeath,CON:Offaly | BAR:Ballycowan | PAR:Durrow | CON:Westmeath,53.14758813755379,-7.654732236551638,True,plausible_cross_boundary_feature
125027,https://www.logainm.ie/125027.aspx,Abhainn Airgid,Silver River,bilingual,ABH,river,Laois | Offaly,Laois | Offaly,CON:Offaly | BAR:Garrycastle | CON:Laois | BAR:Tinnahinch | PAR:Gallen,53.086002634498605,-7.611923282070158,True,plausible_cross_boundary_feature
125028,https://www.logainm.ie/125028.aspx,An Abhainn Bhuí,Yellow River,bilingual,ABH,river,Offaly | Westmeath,Meath | Offaly | Westmeath,CON:Offaly | BAR:Warrenstown | BAR:Philipstown Lower | PAR:Ballyburly | PAR:Castlejordan | PAR:Croghan | CON:Westmeath,53.3889853562212,-7.1281478170599595,True,plausible_cross_boundary_feature
126058,https://www.logainm.ie/126058.aspx,An Barra,The Bar,bilingual,GNE,feature,Louth | Meath,Louth | Meath,CON:Louth | CON:Meath,0,0,False,plausible_cross_boundary_feature
135131,https://www.logainm.ie/135131.aspx,An Mhorn Bheag,Mourne Beg,bilingual,ID,population centre,Donegal | Tyrone,Donegal | Tyrone,CON:Tyrone | BAR:Omagh West | PAR:Termonamongan | CON:Donegal,54.69447746063471,-7.6432616309834405,True,administrative_boundary_review
137068,https://www.logainm.ie/137068.aspx,An Charraig,Corrig Mountain,bilingual,SL,mountain or mountain range,Dublin | Wicklow,Dublin | Wicklow,CON:Dublin | BAR:Uppercross | PAR:Tallaght | BF:Glassavullaun | CON:Wicklow,53.2133940095075,-6.36743358156978,True,plausible_cross_boundary_feature
137114,https://www.logainm.ie/137114.aspx,Áth na hÉirice,Ford of Fine,bilingual,ATH,ford,Dublin | Meath,Dublin | Meath,CON:Meath | BAR:Duleek Upper | CBA:Ashbourne | PAR:Clonalvy | TR:Stamullin | BF:Flemingtown | BF:Naul | CON:Dublin,53.58717868749766,-6.311974100070004,True,plausible_cross_boundary_feature
1165245,https://www.logainm.ie/1165245.aspx,Abhainn an Lagáin,River Lagan,bilingual,ABH,river,Antrim | Down,Antrim | Down,CON:Antrim | CON:Down,54.502892923283724,-5.9775220344318125,True,plausible_cross_boundary_feature
1165248,https://www.logainm.ie/1165248.aspx,Abhainn Átha Féan,Fane River,bilingual,ABH,river,Armagh | Louth | Monaghan,Armagh | Louth | Monaghan,CON:Armagh | CON:Louth | CON:Monaghan,53.97096271876102,-6.468282078143716,True,plausible_cross_boundary_feature
1165281,https://www.logainm.ie/1165281.aspx,Abhainn Dealgan,Dalgan River,bilingual,ABH,river,Galway | Mayo,Galway | Mayo,CON:Galway | CON:Mayo,53.6769266419916,-8.81724884991941,True,plausible_cross_boundary_feature
1165290,https://www.logainm.ie/1165290.aspx,Abhainn Ealla,River Allow,bilingual,ABH,river,Cork | Limerick,Cork | Limerick,CON:Cork | CON:Limerick,52.2384658682515,-8.89305128183267,True,plausible_cross_boundary_feature
1165296,https://www.logainm.ie/1165296.aspx,Abhainn Ghabhra,Broadmeadow Water | Broadmeadow River,bilingual,ABH,river,Dublin | Meath,Dublin | Meath,CON:Dublin | CON:Meath,53.4692568540298,-6.252948182692869,True,plausible_cross_boundary_feature
1165311,https://www.logainm.ie/1165311.aspx,An Abhainn Mhór,River Blackwater,bilingual,ABH,river,Cork | Kerry | Waterford,Cork | Kerry | Waterford,CON:Kerry | CON:Cork | CON:Waterford,52.002424436798705,-8.538814133218445,True,plausible_cross_boundary_feature
1165338,https://www.logainm.ie/1165338.aspx,Abhainn na Reanna,Rinn River,bilingual,ABH,river,Leitrim | Longford,Leitrim | Longford,CON:Leitrim | CON:Longford,53.823404955517795,-7.863318569496511,True,plausible_cross_boundary_feature
1165345,https://www.logainm.ie/1165345.aspx,Abhainn Rí,Kings River,bilingual,ABH,river,Kilkenny | Tipperary,Kilkenny | Tipperary,CON:Kilkenny | CON:Tipperary,52.54635960135781,-7.498761221880482,True,plausible_cross_boundary_feature
1165364,https://www.logainm.ie/1165364.aspx,An Ailbhine,Delvin River,bilingual,ABH,river,Dublin | Meath,Dublin | Meath,CON:Dublin | CON:Meath,53.6309257514058,-6.2462750274533,True,plausible_cross_boundary_feature
1165494,https://www.logainm.ie/1165494.aspx,An Bhanna,River Bann,bilingual,ABH,river,Derry | Down,Derry | Down,CON:Derry | CON:Down,54.680495381808775,-6.441628838939859,True,plausible_cross_boundary_feature
1165508,https://www.logainm.ie/1165508.aspx,Béal na Sionainne,Mouth of the Shannon,bilingual,IN,estuary,Clare | Kerry,Clare | Kerry,CON:Kerry | CON:Clare,52.5420657944198,-9.84268614390137,True,plausible_cross_boundary_feature
1165563,https://www.logainm.ie/1165563.aspx,An Bhríd,River Bride,bilingual,ABH,river,Cork | Waterford,Cork | Waterford,CON:Cork | CON:Waterford,52.066401436546236,-8.204170762963,True,plausible_cross_boundary_feature
1165623,https://www.logainm.ie/1165623.aspx,An Chanáil Ríoga,Royal Canal,bilingual,CAN,canal,Dublin | Longford,Dublin | Longford,CON:Dublin | CON:Longford,53.6527235671712,-7.9092474902594585,True,plausible_cross_boundary_feature
1165628,https://www.logainm.ie/1165628.aspx,An Caoláire Rua,Killary Harbour,bilingual,IN,estuary,Galway | Mayo,Galway | Mayo,CON:Galway | CON:Mayo,53.59977504390057,-9.76681703045187,True,plausible_cross_boundary_feature
1165765,https://www.logainm.ie/1165765.aspx,Cipiúr,Kippure,bilingual,SL,mountain or mountain range,Dublin | Wicklow,Dublin | Wicklow,CON:Dublin | CON:Wicklow | BAR:Uppercross | BAR:Talbotstown Lower | PAR:Tallaght | PAR:Kilbride | BF:Castlekelly | BF:Kippure,53.1773841137012,-6.33065483711059,True,plausible_cross_boundary_feature
1165828,https://www.logainm.ie/1165828.aspx,An Cnoc Buí,Knockboy,bilingual,SL,mountain or mountain range,Cork | Kerry,Cork | Kerry,CON:Kerry | CON:Cork,51.8015653452946,-9.442596753968159,True,plausible_cross_boundary_feature
1165854,https://www.logainm.ie/1165854.aspx,Cnoic Dhoire na Sagart,Derrynasaggart Mountains,bilingual,SL,mountain or mountain range,Cork | Kerry,Cork | Kerry,CON:Cork | BAR:Muskerry West | PAR:Ballyvourney | BF:Derrynasaggart | CON:Kerry,51.9841313876251,-9.193692416553057,True,plausible_cross_boundary_feature
1165896,https://www.logainm.ie/1165896.aspx,An Corrshliabh,Curlew Mountains,bilingual,SL,mountain or mountain range,Roscommon | Sligo,Roscommon | Sligo,CON:Roscommon | CON:Sligo,53.9936456772457,-8.36596963902053,True,plausible_cross_boundary_feature
1165924,https://www.logainm.ie/1165924.aspx,Cruachán,Croghan Mountain,bilingual,SL,mountain or mountain range,Wexford | Wicklow,Wexford | Wicklow,CON:Wicklow | CON:Wexford,52.7962192871635,-6.324529612655269,True,plausible_cross_boundary_feature
1165947,https://www.logainm.ie/1165947.aspx,Cuan Chill Ala,Killala Bay,bilingual,BA,bay,Mayo | Sligo,Mayo | Sligo,CON:Mayo | CON:Sligo,54.2582568633512,-9.150987198053231,True,plausible_cross_boundary_feature
1165955,https://www.logainm.ie/1165955.aspx,Cuan Eochaille,Youghal Bay,bilingual,BA,bay,Cork | Waterford,Cork | Waterford,CON:Cork | CON:Waterford,51.9451307738177,-7.8400121827714,True,plausible_cross_boundary_feature
1165961,https://www.logainm.ie/1165961.aspx,Cuan na Gaillimhe,Galway Bay,bilingual,BA,bay,Clare | Galway,Clare | Galway,CON:Clare | CON:Galway,53.1787009312491,-9.271472371208597,True,plausible_cross_boundary_feature
1165964,https://www.logainm.ie/1165964.aspx,Cuan Phort Láirge,Waterford Harbour,bilingual,IN,estuary,Waterford | Wexford,Waterford | Wexford,CON:Wexford | CON:Waterford,52.174102300481,-6.932805130342761,True,plausible_cross_boundary_feature
1166033,https://www.logainm.ie/1166033.aspx,An Drobhaois,Drowes River,bilingual,ABH,river,Donegal | Leitrim,Donegal | Leitrim,CON:Donegal | CON:Leitrim,54.464734328278695,-8.284128853182168,True,plausible_cross_boundary_feature
1166036,https://www.logainm.ie/1166036.aspx,Droichead Gallaigh,Flurrybridge,bilingual,ID,population centre,Armagh | Louth,Armagh | Down | Louth,CON:Armagh | CON:Louth,54.0998898875795,-6.36415240917951,True,administrative_boundary_review
1166061,https://www.logainm.ie/1166061.aspx,Dúiche Sheoigheach,Joyce Country,bilingual,D,locality,Galway | Mayo,Galway | Mayo,CON:Galway | CON:Mayo,53.534440719046806,-9.583798439671751,True,plausible_cross_boundary_feature
1166093,https://www.logainm.ie/1166093.aspx,An Éirne | Samhaoir,River Erne,bilingual,ABH,river,Cavan | Donegal | Fermanagh | Longford,Cavan | Donegal | Fermanagh | Longford,CON:Cavan | CON:Donegal | CON:Fermanagh | CON:Longford,54.182824362234804,-7.885105979573164,True,plausible_cross_boundary_feature
1166095,https://www.logainm.ie/1166095.aspx,An Eithne,Inny River,bilingual,ABH,river,Cavan | Longford | Meath | Westmeath,Cavan | Longford | Meath | Westmeath,CON:Cavan | CON:Westmeath | CON:Longford | CON:Meath,53.73217100108679,-7.408993988540199,True,plausible_cross_boundary_feature
1166108,https://www.logainm.ie/1166108.aspx,An Feabhal,River Foyle,bilingual,ABH,river,Derry | Donegal | Tyrone,Derry | Donegal | Tyrone,CON:Derry | CON:Donegal | CON:Tyrone,54.9539322915888,-7.375592427386201,True,plausible_cross_boundary_feature
1166236,https://www.logainm.ie/1166236.aspx,Inbhear na Sionainne,Shannon Estuary,bilingual,IN,estuary,Clare | Kerry | Limerick,Clare | Kerry | Limerick,CON:Kerry | CON:Clare | CON:Limerick,52.5714286049337,-9.68163969835513,True,plausible_cross_boundary_feature
1166274,https://www.logainm.ie/1166274.aspx,An Inneoin,Tang River,bilingual,ABH,river,Longford | Westmeath,Longford | Westmeath,CON:Westmeath | CON:Longford,53.53572937027471,-7.7737444752487,True,plausible_cross_boundary_feature
1166309,https://www.logainm.ie/1166309.aspx,An Life | Ruirtheach,River Liffey,bilingual,ABH,river,Dublin | Kildare | Wicklow,Dublin | Kildare | Wicklow,CON:Dublin | CON:Kildare | CON:Wicklow,53.25051830119663,-6.259999162942541,True,plausible_cross_boundary_feature
1166321,https://www.logainm.ie/1166321.aspx,Loch Aillionn,Lough Allen,bilingual,L,lake or lakes,Leitrim | Roscommon,Leitrim | Roscommon,CON:Leitrim | CON:Roscommon,54.1289540050489,-8.07649173508539,True,plausible_cross_boundary_feature
1166329,https://www.logainm.ie/1166329.aspx,An Loch Bán,Lough Bane,bilingual,L,lake or lakes,Meath | Westmeath,Meath | Westmeath,CON:Meath | BAR:Fore | PAR:Moylagh | CON:Westmeath,53.6859113310984,-7.18257718643275,True,plausible_cross_boundary_feature
1166330,https://www.logainm.ie/1166330.aspx,An Loch Beag,Lough Beg,bilingual,L,lake or lakes,Antrim | Derry,Antrim | Derry,CON:Antrim | CON:Derry,54.7932437292937,-6.476224618424798,True,plausible_cross_boundary_feature
1166334,https://www.logainm.ie/1166334.aspx,Loch Bó Dearg,Lough Boderg,bilingual,L,lake or lakes,Leitrim | Roscommon,Leitrim | Roscommon,CON:Leitrim | BAR:Mohill | PAR:Annaduff | CON:Roscommon,53.8684057492894,-7.969593766004512,True,plausible_cross_boundary_feature
1166335,https://www.logainm.ie/1166335.aspx,Loch Bó Finne,Lough Bofin,bilingual,L,lake or lakes,Leitrim | Roscommon,Leitrim | Roscommon,CON:Leitrim | CON:Roscommon,53.8504235322976,-7.939213597359171,True,plausible_cross_boundary_feature
1166336,https://www.logainm.ie/1166336.aspx,Loch Cairlinn,Carlingford Lough,bilingual,IN,estuary,Down | Louth,Down | Louth,CON:Louth | BAR:Dundalk Lower | PAR:Carlingford | CON:Down,54.079753967312605,-6.2121207987534,True,plausible_cross_boundary_feature
1166343,https://www.logainm.ie/1166343.aspx,Loch Coirib,Lough Corrib,bilingual,L,lake or lakes,Galway | Mayo,Galway | Mayo,CON:Galway | BAR:Ross | PAR:Cong | BF:Carrick East | CON:Mayo,53.51138284688943,-9.392455571364545,True,plausible_cross_boundary_feature
1166353,https://www.logainm.ie/1166353.aspx,Loch Deirgeirt,Lough Derg,bilingual,L,lake or lakes,Clare | Galway | Tipperary,Clare | Galway | Tipperary,CON:Clare | BAR:Leitrim | PAR:Clonrush | PAR:Inishcaltra | CON:Galway | CON:Tipperary,53.0234269082376,-8.26827925816561,True,plausible_cross_boundary_feature
1166362,https://www.logainm.ie/1166362.aspx,Loch Feabhail,Lough Foyle,bilingual,IN,estuary,Derry | Donegal,Derry | Donegal,CON:Derry | CON:Donegal,55.096114231257,-7.12272387927113,True,plausible_cross_boundary_feature
1166368,https://www.logainm.ie/1166368.aspx,Loch Gamhna,Lough Gowna,bilingual,L,lake or lakes,Cavan | Longford,Cavan | Longford,CON:Cavan | CON:Longford,53.8594565386277,-7.54400236123626,True,plausible_cross_boundary_feature
